Chip,Plate_Location,Population_Name,no_accent_pop_name,Sample,CEL_file_name,Sex,Paternal_ID,Maternal_ID,Phenotype,Notes,Owner,Private/Public,City,State/Province,Country,Region,Latitude,Longitude,Year,Include_in_chip_manuscript
53,B10,Nebraska,Nebraska,NK19.027,NK19.027,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,B11,National Parc W,National Parc W,PW1-2,PW1-3,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,Africa,,,2019,
53,B12,Dori,Dori,D3-1,D3-2,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,Africa,,,2019,
53,C01,Pemba,Pemba,Pem14A_11,Pem14A_12,Female,,,,,Carla Sousa,Private,Pemba,,Mozambique,Africa,,,2014,
53,C02,Nampula,Nampula,Nam2_9,Nam2_10,Larvae,,,,,Carla Sousa,Private,Nampula,,Mozambique,Africa,,,2014,
53,C03,Maputo,Maputo,Map_8,Map_9,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,C04,Caracas,Caracas,Vz3_5,Vz3_6,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,C05,Praia,Praia,79-2,79-3,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,C06,Praia,Praia,131-4,131-5,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,C07,Madagascar,Madagascar,MG.005,MG.005,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,C08,Madagascar,Madagascar,MG.013,MG.013,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,C09,Nebraska,Nebraska,NK19.020,NK19.020,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,C10,Nebraska,Nebraska,NK19.028,NK19.028,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,C11,National Parc W,National Parc W,PW1-3,PW1-4,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,Africa,,,2019,
53,C12,Niamey,Niamey,508,509,,,,,,Athanase Badolo,Private,Niamey,,Niger,Africa,,,2019,
53,D01,Pemba,Pemba,Pem14A_12,Pem14A_13,Female,,,,,Carla Sousa,Private,Pemba,,Mozambique,Africa,,,2014,
53,D02,Maputo,Maputo,Map_1,Map_1,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,D03,Maputo,Maputo,Map_9,Map_9,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,D04,Caracas,Caracas,Vz3_6,Vz3_7,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,D05,Praia,Praia,84-5,84-6,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,D06,Praia,Praia,131-5,131-6,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,D07,Madagascar,Madagascar,MG.006,MG.006,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,D08,Madagascar,Madagascar,MG.014,MG.014,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,D09,Nebraska,Nebraska,NK19.021,NK19.022,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,D10,Banfora,Banfora,666,667,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,Africa,,,2019,
53,D11,National Parc W,National Parc W,PW1-4,PW1-5,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,Africa,,,2019,
53,D12,Niamey,Niamey,509,510,,,,,,Athanase Badolo,Private,Niamey,,Niger,Africa,,,2019,
53,E01,Nampula,Nampula,Nam2_1,Nam2_2,Larvae,,,,,Carla Sousa,Private,Nampula,,Mozambique,Africa,,,2014,
53,E02,Maputo,Maputo,Map_2,Map_2,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,E03,Maputo,Maputo,Map_10,Map_10,Male,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,E04,Caracas,Caracas,Vz3_7,Vz3_8,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,E05,Praia,Praia,118-1,118-2,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,E06,Praia,Praia,141-5,141-6,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,E07,Madagascar,Madagascar,MG.007,MG.007,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,E08,Madagascar,Madagascar,MG.015,MG.015,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,E09,Nebraska,Nebraska,NK19.022,NK19.023,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,E10,Banfora,Banfora,667,668,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,Africa,,,2019,
53,E11,National Parc W,National Parc W,PW2-1,PW2-2,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,Africa,,,2019,
53,E12,Niamey,Niamey,510,511,,,,,,Athanase Badolo,Private,Niamey,,Niger,Africa,,,2019,
53,F01,Nampula,Nampula,Nam2_2,Nam2_3,Larvae,,,,,Carla Sousa,Private,Nampula,,Mozambique,Africa,,,2014,
53,F02,Maputo,Maputo,Map_3,Map_3,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,F03,Maputo,Maputo,Map_11,Map_11,Male,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,F04,Caracas,Caracas,Vz3_8,Vz3_9,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,F05,Praia,Praia,118-3,118-4,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,F06,Praia,Praia,141-3,141-4,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,F07,Madagascar,Madagascar,MG.008,MG.008,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,F08,Madagascar,Madagascar,MG.016,MG.016,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,F09,Nebraska,Nebraska,NK19.023,NK19.024,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,F10,Banfora,Banfora,668,669,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,Africa,,,2019,
53,F11,Dori,Dori,D1-1,D1-2,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,Africa,,,2019,
53,F12,Niamey,Niamey,511,512,,,,,,Athanase Badolo,Private,Niamey,,Niger,Africa,,,2019,
53,G01,Nampula,Nampula,Nam2_3,Nam2_4,Larvae,,,,,Carla Sousa,Private,Nampula,,Mozambique,Africa,,,2014,
53,G02,Maputo,Maputo,Map_4,Map_4,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,G03,Maputo,Maputo,Map_12,Map_12,Male,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,G04,Caracas,Caracas,Vz3_9,Vz3_10,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,G05,Praia,Praia,126-2,126-3,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,G06,Madagascar,Madagascar,MG.001,MG.001,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,G07,Madagascar,Madagascar,MG.009,MG.009,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,G08,Madagascar,Madagascar,MG.017,MG.017,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,G09,Nebraska,Nebraska,NK19.024,NK19.025,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,G10,Banfora,Banfora,669,670,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,Africa,,,2019,
53,G11,Dori,Dori,D2-1,D2-2,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,Africa,,,2019,
53,G12,Niamey,Niamey,513,514,,,,,,Athanase Badolo,Private,Niamey,,Niger,Africa,,,2019,
53,H01,Nampula,Nampula,Nam2_5,Nam2_6,Larvae,,,,,Carla Sousa,Private,Nampula,,Mozambique,Africa,,,2014,
53,H02,Maputo,Maputo,Map_5,Map_6,Female,,,,,Carla Sousa,Private,Maputo,,Mozambique,Africa,,,2014,
53,H03,Caracas,Caracas,Vz3_2,Vz3_2,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,H04,Caracas,Caracas,Vz3_10,Vz3_10,Female,,,,,Carla Sousa,Private,Caracas,,Venezuela,Africa,,,2013,
53,H05,Praia,Praia,131-1,131-2,Female,,,,,Carla Sousa,Private,Praia,,Cape Verde,Africa,,,2016,
53,H06,Madagascar,Madagascar,MG.002,MG.002,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,H07,Madagascar,Madagascar,MG.010,MG.010,,,,,,Andrea Gloria-Soria,Private,Mahaleja,,Madagascar,Africa,,,2019,
53,H08,Nebraska,Nebraska,NK19.017,NK19.017,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,H09,Nebraska,Nebraska,NK19.025,NK19.025,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
53,H10,Banfora,Banfora,670,671,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,Africa,,,2019,
53,H11,Dori,Dori,D2-2,D2-3,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,Africa,,,2019,
54,A01,Banfora,Banfora,671,672,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,A02,National Parc W,National Parc W,PW2-3,PW2-4,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,A03,Dori,Dori,D3-4,D3-5,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,A04,Niamey,Niamey,517,518,,,,,,Athanase Badolo,Private,Niamey,,Niger,,,,2019,
54,A05,Nebraska,Nebraska,NK_01,NK_01,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,A06,Nebraska,Nebraska,NK_10,NK_10,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,A07,Moab,Moab,Mu19_05,Mu19_06,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,A08,Arica,Arica,Chi_01,Chi_01,,,,,,Andrea Gloria-Soria,Private,Arica,,Chile,,,,2016,
54,A09,Isla de Pascua,Isla de Pascua,Chi_10,Chi_10,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,A10,Jaen,Jaen,Peru_05,Peru_06,,,,,,Andrea Gloria-Soria,Private,Jaen,,Peru,,,,2010,
54,A11,Rio Hacha,Rio Hacha,Col_28,Col_29,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,A12,Villavicencio,Villavicencio,Villa_03,Villa_04,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2015,
54,B01,Banfora,Banfora,672,673,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,B02,National Parc W,National Parc W,PW2-4,PW2-5,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,B03,Dori,Dori,D4-1,D4-2,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,B04,Niamey,Niamey,518,519,,,,,,Athanase Badolo,Private,Niamey,,Niger,,,,2019,
54,B05,Nebraska,Nebraska,NK_02,NK_02,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,B06,Nebraska,Nebraska,NK_11,NK_11,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,B07,Moab,Moab,Mu19_06,Mu19_07,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,B08,Arica,Arica,Chi_02,Chi_02,,,,,,Andrea Gloria-Soria,Private,Arica,,Chile,,,,2016,
54,B09,Isla de Pascua,Isla de Pascua,Chi_11,Chi_11,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,B10,Piura,Piura,Peru_06,Peru_07,,,,,,Andrea Gloria-Soria,Private,Piura,,Peru,,,,2010,
54,B11,Rio Hacha,Rio Hacha,Col_30,Col_31,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,B12,Villavicencio,Villavicencio,Villa_04,Villa_05,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,C01,Banfora,Banfora,704,705,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,C02,National Parc W,National Parc W,PW4-1,PW4-2,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,C03,Dori,Dori,D4-2,D4-3,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,C04,Niamey,Niamey,519,520,,,,,,Athanase Badolo,Private,Niamey,,Niger,,,,2019,
54,C05,Nebraska,Nebraska,NK_03,NK_03,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,C06,Nebraska,Nebraska,NK_12,NK_12,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,C07,Moab,Moab,Mu19_07,Mu19_08,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,C08,Arica,Arica,Chi_04,Chi_04,,,,,,Andrea Gloria-Soria,Private,Arica,,Chile,,,,2018,
54,C09,Isla de Pascua,Isla de Pascua,Chi_12,Chi_12,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,C10,Peru,Peru,Peru_07,Peru_08,,,,,,Andrea Gloria-Soria,Private,Peru,,Peru,,,,2014,
54,C11,Rio Hacha,Rio Hacha,Col_31,Col_32,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,C12,Villavicencio,Villavicencio,Villa_05,Villa_06,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,D01,Banfora,Banfora,705,706,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,D02,National Parc W,National Parc W,PW4-2,PW4-3,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,D03,Dori,Dori,D4-3,D4-4,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,D04,Niamey,Niamey,521,522,,,,,,Athanase Badolo,Private,Niamey,,Niger,,,,2019,
54,D05,Nebraska,Nebraska,NK_04,NK_04,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,D06,Nebraska,Nebraska,NK_13,NK_13,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,D07,Moab,Moab,Mu19_08,Mu19_09,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,D08,Iquique,Iquique,Chi_05,Chi_05,,,,,,Andrea Gloria-Soria,Private,Iquique,,Chile,,,,2019,
54,D09,Isla de Pascua,Isla de Pascua,Chi_13,Chi_13,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,D10,Peru,Peru,Peru_08,Peru_09,,,,,,Andrea Gloria-Soria,Private,Peru,,Peru,,,,2014,
54,D11,Rio Hacha,Rio Hacha,Col_32,Col_33,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,D12,Villavicencio,Villavicencio,Villa_06,Villa_07,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,E01,Banfora,Banfora,706,707,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,E02,National Parc W,National Parc W,PW4-3,PW4-4,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,E03,Dori,Dori,D4-4,D4-5,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,E04,Santa Cruz,Santa Cruz,Bol_01,Bol_02,,,,,,Andrea Gloria-Soria,Private,Santa Cruz,,Bolivia,,,,2018,
54,E05,Nebraska,Nebraska,NK_05,NK_06,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,E06,Moab,Moab,Mu19_01,Mu19_01,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,E07,Moab,Moab,Mu19_09,Mu19_09,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,E08,Iquique,Iquique,Chi_06,Chi_07,,,,,,Andrea Gloria-Soria,Private,Iquique,,Chile,,,,2019,
54,E09,Piura,Piura,Peru_01,Peru_01,,,,,,Andrea Gloria-Soria,Private,Piura,,Peru,,,,2010,
54,E10,Peru,Peru,Peru_09,Peru_09,,,,,,Andrea Gloria-Soria,Private,Peru,,Peru,,,,2014,
54,E11,Rio Hacha,Rio Hacha,Col_33,Col_34,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,E12,Villavicencio,Villavicencio,Villa_07,Villa_08,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,F01,Banfora,Banfora,707,708,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,F02,National Parc W,National Parc W,PW4-4,PW4-5,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,F03,Niamey,Niamey,514,515,,,,,,Athanase Badolo,Private,Niamey,,Niger,,,,2019,
54,F04,Santa Cruz,Santa Cruz,Bol_02,Bol_03,,,,,,Andrea Gloria-Soria,Private,Santa Cruz,,Bolivia,,,,2018,
54,F05,Nebraska,Nebraska,NK_07,NK_08,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,F06,Moab,Moab,Mu19_02,Mu19_02,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,F07,Moab,Moab,Mu19_10,Mu19_10,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,F08,Isla de Pascua,Isla de Pascua,Chi_07,Chi_08,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,F09,Piura,Piura,Peru_02,Peru_03,,,,,,Andrea Gloria-Soria,Private,Piura,,Peru,,,,2010,
54,F10,Rio Hacha,Rio Hacha,Col_23,Col_23,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,F11,Rio Hacha,Rio Hacha,Col_34,Col_34,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,F12,Villavicencio,Villavicencio,Villa_09,Villa_10,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,G01,Banfora,Banfora,708,709,,,,,,Athanase Badolo,Private,Banfora,,Burkina Faso,,,,2019,
54,G02,Dori,Dori,D3-2,D3-3,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,G03,Niamey,Niamey,515,516,,,,,,Athanase Badolo,Private,Niamey,,Burkina Faso,,,,2019,
54,G04,Santa Cruz,Santa Cruz,Bol_03,Bol_04,,,,,,Andrea Gloria-Soria,Private,Santa Cruz,,Bolivia,,,,2018,
54,G05,Nebraska,Nebraska,NK_08,NK_09,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,G06,Moab,Moab,Mu19_03,Mu19_03,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,G07,Moab,Moab,Mu19_11,Mu19_11,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,G08,Isla de Pascua,Isla de Pascua,Chi_08,Chi_09,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,G09,Piura,Piura,Peru_03,Peru_04,,,,,,Andrea Gloria-Soria,Private,Piura,,Peru,,,,2010,
54,G10,Rio Hacha,Rio Hacha,Col_24,Col_25,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,G11,Villavicencio,Villavicencio,Villa_01,Villa_01,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,G12,Villavicencio,Villavicencio,Villa_10,Villa_10,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
54,H01,National Parc W,National Parc W,PW2-2,PW2-3,,,,,,Athanase Badolo,Private,National Parc W,,Burkina Faso,,,,2019,
54,H02,Dori,Dori,D3-3,D3-4,,,,,,Athanase Badolo,Private,Dori,,Burkina Faso,,,,2019,
54,H03,Niamey,Niamey,516,517,,,,,,Athanase Badolo,Private,Niamey,,Burkina Faso,,,,2019,
54,H04,Santa Cruz,Santa Cruz,Bol_04,Bol_05,,,,,,Andrea Gloria-Soria,Private,Santa Cruz,,Bolivia,,,,2018,
54,H05,Nebraska,Nebraska,NK_09,NK_10,,,,,,Andrea Gloria-Soria,Private,York,Nebraska,USA,New_World,,,2019,
54,H06,Moab,Moab,Mu19_04,Mu19_04,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,H07,Moab,Moab,Mu19_12,Mu19_12,,,,,,Andrea Gloria-Soria,Private,Moab,Utah,USA,New_World,,,2019,
54,H08,Isla de Pascua,Isla de Pascua,Chi_09,Chi_10,,,,,,Andrea Gloria-Soria,Private,Isla de Pascua,,Chile,,,,2019,
54,H09,Jaen,Jaen,Peru_04,Peru_05,,,,,,Andrea Gloria-Soria,Private,Jaen,,Peru,,,,2010,
54,H10,Rio Hacha,Rio Hacha,Col_27,Col_28,,,,,,Andrea Gloria-Soria,Private,Rio Hacha,,Colombia,,11.54,-72.91,2013,
54,H11,Villavicencio,Villavicencio,Villa_02,Villa_03,,,,,,Andrea Gloria-Soria,Private,Villavicencio,,Colombia,,4.14,-73.63,2013,
55,A01,Wad Shrefei,Wad Shrefei,SW20_001,SW20_001,,,,,,Andrea Gloria-Soria,Private,Kassala,Kassala,Sudan,,,,2019,
55,A02,Wad Shrefei,Wad Shrefei,SW20_009,SW20_009,,,,,,Andrea Gloria-Soria,Private,Kassala,Kassala,Sudan,,,,2019,
55,A03,Salalab,Salalab,SS20_005,SS20_006,,,,,,Andrea Gloria-Soria,Private,Port Sudan,Red Sea,Sudan,,,,2020,
55,A04,Al  Nassr D,Al  Nassr D,ND20_001,ND20_001,,,,,,Andrea Gloria-Soria,Private,Al Fashir,rth Darfur,Sudan,,,,2020,
55,A05,Al  Nassr D,Al  Nassr D,ND20_009,ND20_009,,,,,,Andrea Gloria-Soria,Private,Al Fashir,rth Darfur,Sudan,,,,2020,
55,A06,Karary,Karary,SD20_005,SD20_006,,,,,,Andrea Gloria-Soria,Private,Nyala,uth Darfur,Sudan,,,,2019,
55,A07,Jaffna,Jaffna,FW01_01,FW01_02,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Jaffna,,Sri Lanka,,9.6650403,80.0205976,,
55,A08,Jaffna,Jaffna,FW02_04,FW02_05,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Jaffna,,Sri Lanka,,9.6650403,80.0205976,,
55,A09,Nallur,Nallur,FW04_02,FW04_03,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Nallur,,Sri Lanka,,9.6707887,80.0301617,,
55,A10,Kokkuvil,Kokkuvil,FW05_05,FW05_06,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Kokkuvil,,Sri Lanka,,9.6941501,80.0238766,,
55,A11,Inuvil,Inuvil,FW07_03,FW07_04,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Inuvil,,Sri Lanka,,9.712839,80.01196,,
55,A12,Kopay,Kopay,FW09_01,FW09_02,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Kopay,,Sri Lanka,,9.705016,80.05754,,
55,B01,Wad Shrefei,Wad Shrefei,SW20_002,SW20_003,,,,,,Andrea Gloria-Soria,Private,Kassala,Kassala,Sudan,,,,2019,
55,B02,Wad Shrefei,Wad Shrefei,SW20_010A,SW20_010A,,,,,technical replica 1,Andrea Gloria-Soria,Private,Kassala,Kassala,Sudan,,,,2019,
55,B03,Salalab,Salalab,SS20_006,SS20_007,,,,,,Andrea Gloria-Soria,Private,Port Sudan,Red Sea,Sudan,,,,2020,
55,B04,Al  Nassr D,Al  Nassr D,ND20_002,ND20_002,,,,,,Andrea Gloria-Soria,Private,Al Fashir,rth Darfur,Sudan,,,,2020,
55,B05,Al  Nassr D,Al  Nassr D,ND20_010,ND20_010,,,,,,Andrea Gloria-Soria,Private,Al Fashir,rth Darfur,Sudan,,,,2020,
55,B06,Karary,Karary,SD20_006,SD20_007,,,,,,Andrea Gloria-Soria,Private,Nyala,uth Darfur,Sudan,,,,2019,
55,B07,Jaffna,Jaffna,FW01_02A,FW01_02A,,,,0ppt,salinity GWAS; technical replica 1,Andrea Gloria-Soria,Private,Jaffna,,Sri Lanka,,9.6650403,80.0205976,,
55,B08,Jaffna,Jaffna,FW02_05,FW02_06,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Jaffna,,Sri Lanka,,9.6650403,80.0205976,,
55,B09,Nallur,Nallur,FW04_03,FW04_04,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Nallur,,Sri Lanka,,9.6707887,80.0301617,,
55,B10,Kokkuvil,Kokkuvil,FW06_01,FW06_02,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Kokkuvil,,Sri Lanka,,9.6941501,80.0238766,,
55,B11,Inuvil,Inuvil,FW07_04,FW07_05,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Inuvil,,Sri Lanka,,9.712839,80.01196,,
55,B12,Kopay,Kopay,FW09_02,FW09_03,,,,0ppt,salinity GWAS,Andrea Gloria-Soria,Private,Kopay,,Sri Lanka,,9.705016,80.05754,,
55,C01,Wad Shrefei,Wad Shrefei,SW20_003,SW20_003,,,,,,Andrea Gloria-Soria,Private,Kassala,Kassala,Sudan,,,,2019,
55,C02,Wad Shrefei,Wad Shrefei,SW20_011,SW20_011,,,,,,Andrea Gloria-Soria,Private,Kassala,Kassala,Sudan,,,,2019,
55,C03,Salalab,Salalab,SS20_007,SS20_008,,,,,,Andrea Gloria-Soria,Private,Port Sudan,Red Sea,Sudan,,,,2020,
55,C04,Al  Nassr D,Al  Nassr D,ND20_003,ND20_003,,,,,,Andrea Gloria-Soria,Private,Al Fashir,rth Darfur,Sudan,,,,2020,
55,C05,Al  Nassr D,Al  Nassr D,ND20_011,ND20_011,,,,,,Andrea Gloria-Soria,Private,Al Fashir,rth Darfur,Sudan,,,,2020,
